name,latitude,longitude,type
PDR7,1.3797395060386948,103.9362361216368,HDB Carpark
PDS1,1.3854699982857863,103.90183385802828,HDB Carpark
PDT8,1.3553703676578663,103.93451077983563,HDB Carpark
PDW5,1.4307681685236917,103.7941461022236,HDB Carpark
PDW7,1.4454622849389198,103.79806059150005,HDB Carpark
PDW8,1.4381363820727706,103.7951514476537,HDB Carpark
PD8W,1.4431164400349463,103.7910463068142,HDB Carpark
PL10,1.396647591936397,103.91030619395816,HDB Carpark
PL11,1.3981144128367329,103.90865055016069,HDB Carpark
PL12,1.3923706667284796,103.90940612733527,HDB Carpark
PL13,1.3935886554890773,103.91038940445094,HDB Carpark
PL14,1.4023968775457822,103.90504945007196,HDB Carpark
PL15,1.3948625188764745,103.91258495275932,HDB Carpark
PL16,1.3986088574081827,103.90936832589144,HDB Carpark
PL17,1.398717290770929,103.9163888739785,HDB Carpark
PL18,1.3960928474761427,103.91431651502327,HDB Carpark
PL19,1.3996847723542247,103.91010391091996,HDB Carpark
PL20,1.3995558665879635,103.91519589302516,HDB Carpark
PL21,1.3949707847951462,103.91546575186808,HDB Carpark
PL22,1.3977398982918712,103.91591124799342,HDB Carpark
PL23,1.3997668965998606,103.90368863010563,HDB Carpark
PL24,1.3995519599597013,103.90833604330294,HDB Carpark
PL25,1.3955198255395462,103.91177770471042,HDB Carpark
PL26,1.3972838421569989,103.91530323143354,HDB Carpark
PL27,1.3984631405322812,103.90307285517706,HDB Carpark
PL28,1.4020092036707752,103.90651604233211,HDB Carpark
PL29,1.4005388470136555,103.91326596736565,HDB Carpark
PL30,1.394353944737511,103.9140938416792,HDB Carpark
PL31,1.4036785832909144,103.90619802299028,HDB Carpark
PL32,1.404847250017243,103.90460666624088,HDB Carpark
PL34,1.403862280610026,103.90798247324136,HDB Carpark
PL35,1.403119329325954,103.90729350674668,HDB Carpark
PL37,1.4032349137543931,103.90965714004724,HDB Carpark
PL38,1.4045992306191055,103.90863393763146,HDB Carpark
PL39,1.4040002035818009,103.89795280345768,HDB Carpark
PL40,1.403721063518619,103.89915033137795,HDB Carpark
PL41,1.4026510883226655,103.90194268043491,HDB Carpark
PL42,1.4021264239945637,103.91169725663116,HDB Carpark
PL45,1.3936293802076938,103.91450023771422,HDB Carpark
PL47,1.4006269776141669,103.900916328431,HDB Carpark
PL49,1.399343860504847,103.90038229474284,HDB Carpark
PL50,1.4014192894388873,103.89943821756714,HDB Carpark
PL51,1.4000278960765056,103.89864919917387,HDB Carpark
PL52,1.410213756755382,103.90146940720696,HDB Carpark
PL53,1.405298645329239,103.89817526182348,HDB Carpark
PL54,1.404506226244788,103.89534432107784,HDB Carpark
PL55,1.4054048056345316,103.8968415686658,HDB Carpark
PL56,1.4070699794626311,103.91172986197324,HDB Carpark
PL57,1.4019208645334202,103.91468720451994,HDB Carpark
PL58,1.3999148394641896,103.91679073265176,HDB Carpark
PL59,1.408109321653477,103.89876067269128,HDB Carpark
PL60,1.4058229986447524,103.91325810351456,HDB Carpark
PL61,1.4061149025133133,103.90888986674688,HDB Carpark
PL62,1.4055339264168496,103.89552843195224,HDB Carpark
PL63,1.4057398730818171,103.9095796556182,HDB Carpark
PL64,1.4052928416984591,103.9102141745624,HDB Carpark
PL65,1.409762447924623,103.89972278958646,HDB Carpark
PL66,1.3935832922158464,103.9083695310196,HDB Carpark
PL67,1.4084738701672703,103.89751341807984,HDB Carpark
PL68,1.4028497771467343,103.8956389998498,HDB Carpark
PL69,1.4025347595532838,103.91761458579194,HDB Carpark
PL70,1.4030007739268096,103.89324051770711,HDB Carpark
PL71,1.4040028239494386,103.91577153642451,HDB Carpark
PL72,1.4011009423466587,103.89427875623969,HDB Carpark
PL73,1.403294606434495,103.89202440609527,HDB Carpark
PL74,1.4012602647548866,103.89160298259335,HDB Carpark
PL75,1.413449906911528,103.8987514289573,HDB Carpark
PL76,1.413300796243428,103.89932825423638,HDB Carpark
PL77,1.4010123109754915,103.91955204475866,HDB Carpark
PL78,1.4112200458616646,103.89750491628354,HDB Carpark
PL79,1.3990865715031704,103.92126329189942,HDB Carpark
PL80,1.4167856591181154,103.9021077540444,HDB Carpark
PL81,1.4197922102831948,103.90448268138051,HDB Carpark
PL82,1.4169721676214295,103.90027160812323,HDB Carpark
PL83,1.418511583782636,103.90211346787378,HDB Carpark
PL84,1.3978246062557635,103.92044173089442,HDB Carpark
PL85,1.4144446634549848,103.90034872961849,HDB Carpark
PL86,1.4179543758353008,103.9058503389072,HDB Carpark
PL87,1.419437536188444,103.90590090283057,HDB Carpark
PM1,1.374282852405605,103.95660442487537,HDB Carpark
PM10,1.3667464214739595,103.96247396456344,HDB Carpark
PM11,1.3647932754078955,103.96345701840376,HDB Carpark
PM12,1.3649054929788302,103.96502890331404,HDB Carpark
PM13,1.366473554777534,103.95959774167474,HDB Carpark
PM14,1.3647084328267172,103.96010539790755,HDB Carpark
PM15,1.3641601337238645,103.96167711032824,HDB Carpark
PM16,1.3623587330477755,103.96272060688608,HDB Carpark
PM17,1.3628388914348069,103.95975833337504,HDB Carpark
PM18,1.3647565501015353,103.9568798276906,HDB Carpark
PM19,1.367956777555038,103.95702273852464,HDB Carpark
PM2,1.3700730656196598,103.9610128504608,HDB Carpark
PM20,1.368041633413591,103.94745603169594,HDB Carpark
PM21,1.3711969823159365,103.94941542540188,HDB Carpark
PM22,1.368562431236492,103.95221374215556,HDB Carpark
PM23,1.368681755302246,103.9495037477118,HDB Carpark
PM24,1.367185179911427,103.9513153189911,HDB Carpark
PM25,1.3763901312097686,103.9456088898042,HDB Carpark
PM26,1.373867572894938,103.94399274023216,HDB Carpark
PM27,1.373960188897794,103.9465959696924,HDB Carpark
PM28,1.3747001092714637,103.9477660061047,HDB Carpark
PM29,1.3773336408343004,103.94337373293398,HDB Carpark
PM3,1.371800349816743,103.96093300168212,HDB Carpark
PM30,1.3757453839953446,103.9421771868833,HDB Carpark
PM32,1.3793067735982878,103.94009872430271,HDB Carpark
PM33,1.3770809237481754,103.93987670048551,HDB Carpark
PM34,1.3780006050848774,103.93871197024473,HDB Carpark
PM35,1.3807695117170835,103.93864139053616,HDB Carpark
PM36,1.3824165586451849,103.93707054978772,HDB Carpark
PM37,1.3819247877443903,103.93601952013265,HDB Carpark
PM38,1.3789475812238086,103.93724254160917,HDB Carpark
PM4,1.3741059191478586,103.9614427135846,HDB Carpark
PM40,1.3779476132601651,103.93538366563044,HDB Carpark
PM41,1.3788374116684643,103.93408744824994,HDB Carpark
PM43,1.377236378857081,103.9331362544653,HDB Carpark
PM44,1.375965618267449,103.93329952863986,HDB Carpark
PM45,1.3746019548874362,103.93590489391258,HDB Carpark
PM46,1.373224586883508,103.93838698872872,HDB Carpark
PM5,1.3737703530713932,103.96260801282298,HDB Carpark
PM6,1.370820028225228,103.96341243438133,HDB Carpark
PM7,1.3675576381719905,103.96324992159084,HDB Carpark
PM8,1.371635990214653,103.960255942047,HDB Carpark
PM9,1.3682919670590934,103.96121606162932,HDB Carpark
PRM,1.2854503678206215,103.8422700080622,HDB Carpark
PRM1,1.369619633888198,103.95783518955092,HDB Carpark
P1,1.3993368546917735,103.9070237258351,HDB Carpark
P2,1.4001046189481592,103.90602882381486,HDB Carpark
P3,1.3984568370825283,103.90577445865664,HDB Carpark
P4,1.3972271617557024,103.905622898827,HDB Carpark
P5,1.396877554712996,103.90764189630706,HDB Carpark
P6,1.3953685695565574,103.90946234340296,HDB Carpark
P7,1.395427966897404,103.90647015288728,HDB Carpark
P8,1.394228446238064,103.9109139067707,HDB Carpark
P9,1.3929239184124893,103.9125374582962,HDB Carpark
Q75M,1.3083119292817014,103.79369887834429,HDB Carpark
Q77M,1.3115932040321494,103.79201555445782,HDB Carpark
Q86,1.2945634816894225,103.80387186857251,HDB Carpark
Q87,1.3088789371038347,103.79623840948705,HDB Carpark
Q88,1.2929905606576113,103.80055965992064,HDB Carpark
Q89,1.3062461348732004,103.79504979530898,HDB Carpark
RCM,1.3072102800045189,103.85535244045684,HDB Carpark
RHM,1.2864639274829983,103.81857760519372,HDB Carpark
RHM2,1.2870082444741175,103.8169073241666,HDB Carpark
RHM3,1.28791577695299,103.81727324817024,HDB Carpark
RHM4,1.287988772154001,103.81581722173428,HDB Carpark
SAM,1.292563549000884,103.81187745068672,HDB Carpark
SAM2,1.2939665666451006,103.8110072972267,HDB Carpark
SB1,1.4464802870120508,103.8220572791407,HDB Carpark
SB10,1.45249598745469,103.81539294605084,HDB Carpark
SB11,1.451775978199504,103.81666194814876,HDB Carpark
SB12,1.4531650655885573,103.819062926083,HDB Carpark
SB13,1.4543523817123147,103.8164254897947,HDB Carpark
SB14,1.4523973177575231,103.81743227735949,HDB Carpark
SB15,1.448927180575242,103.8166936266961,HDB Carpark
SB16,1.4482824208020313,103.81731036780394,HDB Carpark
SB17,1.450908114228224,103.82368995407172,HDB Carpark
SB18,1.44893112120316,103.81370144290965,HDB Carpark
SB19,1.451591642753417,103.82135766637344,HDB Carpark
SB2,1.446448334770354,103.82050273329824,HDB Carpark
SB20,1.4502717325718153,103.82250801852754,HDB Carpark
SB21,1.451781285589973,103.81423563978689,HDB Carpark
SB22,1.4511675571821494,103.8202882923338,HDB Carpark
SB23,1.4500353806754052,103.81838924290304,HDB Carpark
SB24,1.452416912231219,103.82353138485598,HDB Carpark
SB25,1.4501900593556505,103.824786964921,HDB Carpark
SB26,1.4564650180938088,103.81522395296524,HDB Carpark
SB27,1.4566224164763006,103.81739647167682,HDB Carpark
SB28,1.454863339256373,103.81563840952468,HDB Carpark
SB29,1.4530310352110776,103.8200839080424,HDB Carpark
SB3,1.4449556774576706,103.81877261852809,HDB Carpark
SB30,1.455468085908497,103.81353977631456,HDB Carpark
SB31,1.4555266790492698,103.81452318921076,HDB Carpark
SB32,1.4503668722544198,103.82631386478543,HDB Carpark
SB33,1.451213897941921,103.82743286825084,HDB Carpark
SB35,1.445716569449805,103.83160177449506,HDB Carpark
SB36,1.4474343156995622,103.83398232747965,HDB Carpark
SB37,1.4491498239714462,103.8327386636083,HDB Carpark
SB38,1.444643046901127,103.83269273289434,HDB Carpark
SB39,1.4477832787068858,103.8322053096838,HDB Carpark
SB4,1.4440797074466687,103.82127316472292,HDB Carpark
SB40,1.446071969442511,103.82870324072358,HDB Carpark
SB41,1.4461829830547863,103.81375259506224,HDB Carpark
SB42,1.4443661657599032,103.81625814051456,HDB Carpark
SB43,1.4450690449281145,103.82991615123112,HDB Carpark
SB44,1.4518274120761143,103.83208939433726,HDB Carpark
SB45,1.4433848775494935,103.8307589124351,HDB Carpark
SB46,1.4459880598634818,103.83435654794089,HDB Carpark
SB47,1.4485951270246484,103.82974768261484,HDB Carpark
SB5,1.4461198447407102,103.81819700149306,HDB Carpark
SB6,1.445341200887787,103.822555133907,HDB Carpark
SB7,1.4466286838914597,103.81500660782498,HDB Carpark
SB8,1.4471119773997256,103.81722634794144,HDB Carpark
SB9,1.447670434181068,103.81548836056405,HDB Carpark
SDM,1.312460211622457,103.87445140859636,HDB Carpark
SDM2,1.3161327950004906,103.87845506103255,HDB Carpark
SE20,1.351577567630948,103.87209879674316,HDB Carpark
SE23,1.3540499067911238,103.87083893019737,HDB Carpark
SE28,1.3481957061532066,103.87362325721168,HDB Carpark
SE29,1.3499026871040092,103.8757992852994,HDB Carpark
SE30,1.3678621295789075,103.87445279978024,HDB Carpark
SE38,1.373953245207486,103.87571527826655,HDB Carpark
SE39,1.373503671772787,103.87170290325064,HDB Carpark
SE4S,1.366987286696178,103.87327955200178,HDB Carpark
SE40,1.3725409566369564,103.87002295696432,HDB Carpark
SE41,1.3740476540994038,103.87021204033404,HDB Carpark
SE42,1.37087973961596,103.87510469851748,HDB Carpark
SE5L,1.3694026719542898,103.8753455597718,HDB Carpark
SE50,1.35390134346339,103.8686103707852,HDB Carpark
SE51,1.3552098604736458,103.87238246840384,HDB Carpark
SE53,1.369391156083415,103.87507121088753,HDB Carpark
SGLM,1.3226623838300846,103.86022903293475,HDB Carpark
SGTM,1.322034687952675,103.86283710341829,HDB Carpark
SH2,1.3519652625237166,103.83696880365731,HDB Carpark
SIM1,1.34316454230576,103.9504537993987,HDB Carpark
SIM2,1.3461064600262502,103.95391967522475,HDB Carpark
SIM3,1.345370177272707,103.95816625977923,HDB Carpark
SIM4,1.3435931829113543,103.95354638404818,HDB Carpark
SIM5,1.342527290332565,103.95228048073788,HDB Carpark
SIM6,1.3429664551874472,103.95894372041214,HDB Carpark
SK1,1.3884172597070312,103.90416746999098,HDB Carpark
SK10,1.3902640175240084,103.89823603716265,HDB Carpark
SK11,1.3884031811248507,103.8994634835394,HDB Carpark
SK12,1.3832014796474887,103.90065803933705,HDB Carpark
SK13,1.3881741101637362,103.90074359393208,HDB Carpark
SK14,1.389815036287061,103.9053373206958,HDB Carpark
SK15,1.3936038427321549,103.89953418022652,HDB Carpark
SK16,1.3837297041351513,103.9009037659499,HDB Carpark
SK17,1.392821390774375,103.89870681748124,HDB Carpark
SK18,1.3946789699893818,103.90455098519716,HDB Carpark
SK19,1.394773252958033,103.90242815700068,HDB Carpark
SK2,1.3902834068297845,103.90011414541772,HDB Carpark
SK20,1.3940951516643636,103.90387099960198,HDB Carpark
SK21,1.3828302395377228,103.9031088524081,HDB Carpark
SK22,1.3872244484762686,103.9052154115567,HDB Carpark
SK23,1.3862233734196825,103.90609468269244,HDB Carpark
SK24,1.3937143837711423,103.90675769276932,HDB Carpark
SK25,1.3929209702849534,103.89795579643965,HDB Carpark
SK26,1.3935143423581946,103.89655861618256,HDB Carpark
SK27,1.384855972302849,103.90344012017658,HDB Carpark
SK28,1.3870087192667413,103.89590076347676,HDB Carpark
SK29,1.388022573253227,103.89538993670811,HDB Carpark
SK3,1.3860441807607229,103.89742587393226,HDB Carpark
SK30,1.3937198420676982,103.89584128890571,HDB Carpark
SK31,1.3932082235368286,103.90256587963744,HDB Carpark
SK32,1.3876583459669154,103.89216437348892,HDB Carpark
SK33,1.388331502255945,103.89239969863984,HDB Carpark
SK34,1.3966809496482944,103.90197084903365,HDB Carpark
SK35,1.3951935711256291,103.89984356864696,HDB Carpark
SK36,1.388853429245623,103.89154112843642,HDB Carpark
SK37,1.3874486506871395,103.89060865561837,HDB Carpark
SK38,1.3947766801720602,103.89468941910236,HDB Carpark
SK39,1.3962605919227635,103.89806140504766,HDB Carpark
SK4,1.3821330181549536,103.90006207293185,HDB Carpark
SK40,1.3904467559290814,103.88840339805576,HDB Carpark
SK41,1.3887279540538269,103.88777616046258,HDB Carpark
SK42,1.387879204666013,103.88933309952311,HDB Carpark
SK43,1.3964681241488153,103.8971816570568,HDB Carpark
SK44,1.3894943709639016,103.88638030369825,HDB Carpark
SK45,1.3976005196183674,103.89873817955858,HDB Carpark
SK46,1.3921991957345907,103.88511138181352,HDB Carpark
SK47,1.3903581193809869,103.88518232392212,HDB Carpark
SK48,1.3902040655569778,103.89150780180584,HDB Carpark
SK49,1.3905130202271294,103.89045576272206,HDB Carpark
SK5,1.3876784878398338,103.90274506989388,HDB Carpark
SK50,1.3932748493327556,103.89256123233136,HDB Carpark
SK51,1.3936125125577126,103.8914760567716,HDB Carpark
SK52,1.3926975290310482,103.88999768221258,HDB Carpark
SK53,1.3925584790931924,103.88737404090284,HDB Carpark
SK54,1.392055043902638,103.9083126808751,HDB Carpark
SK55,1.3871444368595145,103.90776944192235,HDB Carpark
SK58,1.3894447199134663,103.87821202833332,HDB Carpark
SK6,1.389467324519616,103.90093736379649,HDB Carpark
SK60,1.3877595832507186,103.87325996745597,HDB Carpark
SK61,1.3881775375590957,103.87483706518717,HDB Carpark
SK62,1.3888827807769937,103.876719479136,HDB Carpark
SK63,1.3840466100888915,103.89797731984513,HDB Carpark
SK64,1.384390986890146,103.89574224092505,HDB Carpark
SK65,1.3836471836438378,103.897005879401,HDB Carpark
SK66,1.3916668415615217,103.906938482567,HDB Carpark
SK67,1.381947898240946,103.89709576703558,HDB Carpark
SK68,1.3830653872629264,103.89424243103586,HDB Carpark
SK69,1.3925062248152205,103.87633404339044,HDB Carpark
SK7,1.3890692026660965,103.8979911872448,HDB Carpark
SK70,1.3842957031829364,103.89474221223844,HDB Carpark
SK71,1.382077469015427,103.89418824518276,HDB Carpark
SK72,1.3851413505292711,103.89388818553056,HDB Carpark
SK73,1.3861118971736053,103.89424467166346,HDB Carpark
SK74,1.3921683906630222,103.87759621476172,HDB Carpark
SK75,1.391610101929328,103.87511098212606,HDB Carpark
SK76,1.385327673894543,103.90010855296347,HDB Carpark
SK77,1.3903156800516565,103.87653275385786,HDB Carpark
SK78,1.3916838991563545,103.87407028683974,HDB Carpark
SK8,1.3898333736018222,103.90218814877606,HDB Carpark
SK80,1.3939219929429263,103.87652601904688,HDB Carpark
SK81,1.3920275267973767,103.87327575706904,HDB Carpark
SK83,1.3941894073650916,103.87340511790632,HDB Carpark
SK84,1.389897715908131,103.9100470759556,HDB Carpark
SK85,1.3942402489764505,103.87813726284314,HDB Carpark
SK86,1.3943812008338834,103.87715995536384,HDB Carpark
SK87,1.3931520218095488,103.873121996799,HDB Carpark
SK88,1.3940211031242316,103.8741039347356,HDB Carpark
SK89,1.394869673387944,103.88854798239036,HDB Carpark
SK9,1.3908141653016242,103.90592175523342,HDB Carpark
SK90,1.394852436314145,103.89235786844618,HDB Carpark
SK91,1.3855235976502722,103.89149543536028,HDB Carpark
SK92,1.386169718237242,103.89291520211373,HDB Carpark
SK93,1.3939518722581885,103.87538181918733,HDB Carpark
SK94,1.3963498474206912,103.8893370608282,HDB Carpark
SK95,1.3979703351533228,103.88985718053232,HDB Carpark
SK96,1.3929133696171427,103.878250935839,HDB Carpark
SK99,1.3970913852933722,103.8785554864364,HDB Carpark
SMM,1.2933224327438215,103.80758222567304,HDB Carpark
SM8,1.3573275280540322,103.83903345689474,HDB Carpark
SM9,1.35549531170881,103.8368427438329,HDB Carpark
SPM,1.2739258167233862,103.83563161921124,HDB Carpark
STAM,1.2928501910006598,103.80993984128204,HDB Carpark
STM1,1.2902642774663695,103.80319271421516,HDB Carpark
STM2,1.2898290995549104,103.80370237466217,HDB Carpark
S100,1.3968683411312477,103.88171503224532,HDB Carpark
S101,1.3969722799644926,103.8794196667925,HDB Carpark
S102,1.3892739738021436,103.90760011419336,HDB Carpark
S103,1.39633884212854,103.89528722452656,HDB Carpark
S104,1.3902443442059211,103.89305178725373,HDB Carpark
S105,1.3897226991117924,103.8944574348319,HDB Carpark
S106,1.381402396014885,103.89007917301792,HDB Carpark
S107,1.399157870476426,103.88970473952216,HDB Carpark
S108,1.3980764550818074,103.89694953065988,HDB Carpark
S109,1.3915719868305618,103.87989873490652,HDB Carpark
S110,1.3933026077126245,103.88662111892228,HDB Carpark
S111,1.3918147456311056,103.871243879004,HDB Carpark
S112,1.39249062258608,103.8697245262348,HDB Carpark
S113,1.393103563636389,103.885656553991,HDB Carpark
S114,1.3942085312548165,103.86962359541066,HDB Carpark
S115,1.3940612066681348,103.87144931485103,HDB Carpark
S116,1.3883249512276208,103.87121820760945,HDB Carpark
S117,1.390303698201366,103.87045246748872,HDB Carpark
S118,1.3981368438017905,103.87638295654,HDB Carpark
S119,1.3871193185393806,103.91108396378768,HDB Carpark
S120,1.3968220896644672,103.88847024863394,HDB Carpark
TAM1,1.3551798764166978,103.94595187637948,HDB Carpark
TAM2,1.360293334389211,103.95315510409618,HDB Carpark
TBCM,1.277544772322181,103.82112429824376,HDB Carpark
TBC2,1.2757430581846327,103.82068963521908,HDB Carpark
TBC3,1.279044239685716,103.8175781692424,HDB Carpark
TBM,1.2717912859952163,103.81066870217605,HDB Carpark
TBMT,1.2737962540502086,103.80690132190573,HDB Carpark
TBM2,1.2753043651293556,103.8092233201548,HDB Carpark
TBM3,1.2733743359112908,103.80897284613816,HDB Carpark
TBM4,1.277296860355097,103.80776708675594,HDB Carpark
TBM5,1.2749985070792598,103.8117515396654,HDB Carpark
TBM6,1.2733330014606468,103.81111137475284,HDB Carpark
TBM7,1.276266120348283,103.81083577381348,HDB Carpark
TBM8,1.2772069380595046,103.80728086504853,HDB Carpark
TBM9,1.2747841174077583,103.8071914131986,HDB Carpark
TGM1,1.3211726817146183,103.73891401431447,HDB Carpark
TGM2,1.32214501861335,103.73829445496824,HDB Carpark
TGM3,1.3232613284557078,103.73932836739344,HDB Carpark
TGM4,1.3225222216468957,103.73725175304094,HDB Carpark
THM,1.298203122452125,103.79789417922316,HDB Carpark
TJ28,1.3371197566812665,103.72045887880464,HDB Carpark
TJ29,1.3281427792350158,103.72230234256992,HDB Carpark
TJ30,1.330101423802956,103.72223918558431,HDB Carpark
TJ31,1.3385945699313213,103.72287016767316,HDB Carpark
TJ32,1.3400495011789706,103.72018296672007,HDB Carpark
TJ33,1.337109414406705,103.723249816771,HDB Carpark
TJ34,1.334020235539563,103.72454031144004,HDB Carpark
TJ35,1.3329006387365556,103.72248400459613,HDB Carpark
TJ36,1.3362078554823666,103.72452979381994,HDB Carpark
TJ37,1.3382825338635944,103.72252831122393,HDB Carpark
TJ38,1.332313568534505,103.72177968691956,HDB Carpark
TJ39,1.3279067611579412,103.7233238770194,HDB Carpark
TJ40,1.3303922793325842,103.72149803520998,HDB Carpark
TJ41,1.3268210613872928,103.72339760723662,HDB Carpark
TJ42,1.327225464370418,103.7223493562525,HDB Carpark
TM10,1.353353646379414,103.96025509665814,HDB Carpark
TM11,1.3544003715798552,103.95852452338792,HDB Carpark
TM12,1.355830434073,103.95721552075284,HDB Carpark
TM13,1.356357093788308,103.95910066578062,HDB Carpark
TM14,1.3491501505382777,103.93057172796964,HDB Carpark
TM15,1.357730624773254,103.95222370166918,HDB Carpark
TM16,1.3557548071635046,103.95023113290056,HDB Carpark
TM17,1.3512131548911217,103.93798705865012,HDB Carpark
TM18,1.3523979713180392,103.93803491918698,HDB Carpark
TM19,1.3573426549157657,103.95934486358436,HDB Carpark
TM20,1.3581427179881085,103.96102149209771,HDB Carpark
TM21,1.3514133266988857,103.9604738494622,HDB Carpark
TM22,1.352264486560785,103.962829488232,HDB Carpark
TM23,1.3546614860304684,103.96218106175468,HDB Carpark
TM24,1.3554179483948272,103.96144236093969,HDB Carpark
TM25,1.3587147470147305,103.95849513834374,HDB Carpark
TM26,1.3598266797869674,103.95962522398688,HDB Carpark
TM27,1.3606530051149366,103.9598884790279,HDB Carpark
TM28,1.36283373495197,103.95687967842431,HDB Carpark
TM29,1.360685386136671,103.9591088032472,HDB Carpark
TM3,1.3612627825031371,103.95056497201246,HDB Carpark
TM30,1.3568738297975105,103.93665140890144,HDB Carpark
TM31,1.35875185584681,103.93665544860964,HDB Carpark
TM32,1.3595356023853922,103.93523070362816,HDB Carpark
TM33,1.3563636673300838,103.93607194832384,HDB Carpark
TM34,1.3572198097447803,103.93343290207572,HDB Carpark
TM35,1.35991484787533,103.93413927453108,HDB Carpark
TM36,1.3571629858521386,103.93907329779348,HDB Carpark
TM37,1.3561768438388722,103.93860723824407,HDB Carpark
TM4,1.363095228751706,103.95216148876754,HDB Carpark
TM41,1.347530101862924,103.94141848248228,HDB Carpark
TM42,1.3489369754158549,103.93350745764565,HDB Carpark
TM43,1.3533871776405684,103.95223471017104,HDB Carpark
TM44,1.3592000246240452,103.95631685027054,HDB Carpark
TM45,1.3553474172451712,103.93300299723585,HDB Carpark
TM46,1.3585465791925952,103.9384437696084,HDB Carpark
TM47,1.3567124317012451,103.94015046680202,HDB Carpark
TM48,1.3470782741084286,103.9341414275891,HDB Carpark
TM49,1.363979776061255,103.95302368936689,HDB Carpark
TM5,1.363108337353691,103.95407924377642,HDB Carpark
TM50,1.3564483304452146,103.93111964390404,HDB Carpark
TM51,1.3511829039113976,103.92875608502447,HDB Carpark
TM52,1.3638640262558055,103.9557136213269,HDB Carpark
TM53,1.354853104447344,103.93868902311952,HDB Carpark
TM54,1.353529262018365,103.9299226435966,HDB Carpark
TM55,1.354879040348009,103.93070583108609,HDB Carpark
TM6,1.3532478142057631,103.9563493823792,HDB Carpark
TM7,1.3528089666562535,103.95762516100412,HDB Carpark
TM8,1.3515006916954555,103.95720428465248,HDB Carpark
TM9,1.3533454115738062,103.9590930658874,HDB Carpark
TPB1,1.3360648632051884,103.85659747937672,HDB Carpark
TPM,1.2754814002517156,103.84229740226216,HDB Carpark
TPMA,1.336503659780241,103.85113356861136,HDB Carpark
TPMB,1.3330548065505448,103.84524077047034,HDB Carpark
TPMC,1.3419358910635928,103.84616068448072,HDB Carpark
TPMD,1.3302080747111145,103.84491120787688,HDB Carpark
TPME,1.3384461334209403,103.84984683207811,HDB Carpark
TPMF,1.3351666442919832,103.8455971261008,HDB Carpark
TPMG,1.3382490386578767,103.84407314986876,HDB Carpark
TPMH,1.3320229196131694,103.85739786556708,HDB Carpark
TPMJ,1.3342662016697888,103.84548050687825,HDB Carpark
TPMK,1.3309769044577375,103.85857183592486,HDB Carpark
TPML,1.3382258757437369,103.85892321210068,HDB Carpark
TPMM,1.3390141030395577,103.8580037294164,HDB Carpark
TPMN,1.3348930156410983,103.84857845222868,HDB Carpark
TPMP,1.3366841663997688,103.8448013543574,HDB Carpark
TPMQ,1.3369784658429036,103.84285368128104,HDB Carpark
TPMR,1.333736553832415,103.85567320533475,HDB Carpark
TPMS,1.331570325917529,103.86001393483116,HDB Carpark
TPM2,1.3392702038654258,103.84708721261616,HDB Carpark
TPM3,1.3307490035221914,103.8422339340497,HDB Carpark
TPM4,1.3357541574703302,103.84934606221007,HDB Carpark
TPM5,1.3358186853562588,103.847339933455,HDB Carpark
TPM6,1.3348896541471695,103.85462343286822,HDB Carpark
TPM7,1.3398497061338157,103.84592176737183,HDB Carpark
TPM8,1.3366352513195694,103.85928598754208,HDB Carpark
TPM9,1.337102298669826,103.85778898095762,HDB Carpark
TP3A,1.33951820590742,103.85421258052412,HDB Carpark
TP4A,1.339271189725481,103.8555289746188,HDB Carpark
TP61,1.3329694275615065,103.84832067140536,HDB Carpark
TRM,1.3003313037311015,103.8836578213832,HDB Carpark
TWM1,1.3791544765788482,103.75753302194056,HDB Carpark
TWM2,1.3796366595380904,103.75657672438628,HDB Carpark
TWM3,1.3803889157456677,103.75731672497658,HDB Carpark
TWM4,1.3829207779958566,103.75394453367991,HDB Carpark
TWM5,1.379048453795899,103.75862147579002,HDB Carpark
TWM6,1.380093359626026,103.75818691195684,HDB Carpark
TY1,1.339036779572116,103.77438705164955,HDB Carpark
T47A,1.3549084080766358,103.93511436165672,HDB Carpark
T49A,1.351415214205705,103.9334184109358,HDB Carpark
T7A,1.344961935269822,103.94562724999824,HDB Carpark
UAM1,1.3344978087589283,103.87921358148904,HDB Carpark
UBKM,1.314810234962554,103.8708758709946,HDB Carpark
UBM1,1.312641663978187,103.87262135331036,HDB Carpark
UBM2,1.3131084199960408,103.87038903664023,HDB Carpark
U29,1.358592198792109,103.74929857711716,HDB Carpark
U39,1.3497594316284731,103.75098884548056,HDB Carpark
U40,1.348632401397121,103.75136830370468,HDB Carpark
U43,1.3650831137381485,103.7459369187979,HDB Carpark
U45,1.3469184920371304,103.75789892567173,HDB Carpark
U51,1.3648441918571836,103.74648387196036,HDB Carpark
U52,1.3446076956720474,103.7450170059298,HDB Carpark
U53,1.343601205323416,103.74672677463174,HDB Carpark
U54,1.3507782582674317,103.75525349002424,HDB Carpark
U55,1.3508337587853498,103.73824558370262,HDB Carpark
U56,1.3561462048594213,103.73733078865956,HDB Carpark
U57,1.3460024420437275,103.75535183241487,HDB Carpark
U58,1.352144408881357,103.74047335066837,HDB Carpark
U59,1.3444432907744637,103.7553695026782,HDB Carpark
U60,1.3530392226587264,103.74400854476276,HDB Carpark
U61,1.355666011714305,103.7392812231256,HDB Carpark
U62,1.35162918067514,103.7420666356036,HDB Carpark
U63,1.3592847521921183,103.74984425559477,HDB Carpark
